HB2014,quarter,deaths,pats,crd_rate,label
S27000001,13,127,807,15.737298636926889,Discharge
S08000015,14,392,17097,2.2927999064163305,Discharge
S08000016,14,129,4368,2.953296703296703,Discharge
S08000017,14,199,6627,3.002867059001056,Discharge
S08000018,14,381,10714,3.556094829195445,Discharge
S08000019,14,251,8141,3.083159317037219,Discharge
S08000020,14,552,22026,2.5061291201307547,Discharge
S08000021,14,1497,65769,2.2761483373625873,Discharge
S08000022,14,286,10993,2.6016555990175565,Discharge
S08000023,14,639,22217,2.876175901336814,Discharge
S08000024,14,820,30342,2.702524553424296,Discharge
S08000025,14,32,792,4.040404040404041,Discharge
S08000026,14,24,1008,2.380952380952381,Discharge
S08000027,14,548,16255,3.3712703783451246,Discharge
S08000028,14,39,1191,3.27455919395466,Discharge
S08100001,14,23,2988,0.7697456492637216,Discharge
S27000001,14,159,325,48.92307692307693,Discharge
S08000015,15,406,17482,2.322388742706784,Discharge
S08000016,15,133,4317,3.080843178132963,Discharge
S08000017,15,199,6467,3.0771609710839645,Discharge
S08000018,15,381,10681,3.5670817339200447,Discharge
S08000019,15,251,7858,3.19419699669127,Discharge
S08000020,15,592,22611,2.6181946840033614,Discharge
S08000021,15,1405,67367,2.0855908679323703,Discharge
S08000022,15,316,10984,2.876911871813547,Discharge
S08000023,15,625,23103,2.705276371034065,Discharge
S08000024,15,812,30288,2.680929741151611,Discharge
S08000025,15,24,765,3.1372549019607843,Discharge
S08000026,15,22,884,2.48868778280543,Discharge
S08000027,15,485,16246,2.9853502400590917,Discharge
S08000028,15,34,1129,3.011514614703277,Discharge
S08100001,15,23,3173,0.7248660573589663,Discharge
S27000001,15,161,346,46.53179190751445,Discharge
S08000015,16,428,17442,2.4538470358903797,Discharge
S08000016,16,133,4495,2.9588431590656286,Discharge
S08000017,16,233,6345,3.672182821118991,Discharge
S08000018,16,386,10418,3.7051257439047802,Discharge
S08000019,16,261,8088,3.2270029673590503,Discharge
S08000020,16,658,22464,2.9291310541310542,Discharge
S08000021,16,1487,68125,2.1827522935779817,Discharge
S08000022,16,331,10937,3.0264240651001186,Discharge
S08000023,16,698,23615,2.9557484649587127,Discharge
S08000024,16,880,30800,2.857142857142857,Discharge
S08000025,16,30,783,3.8314176245210727,Discharge
S08000026,16,23,915,2.5136612021857925,Discharge
S08000027,16,612,16627,3.6807602092981297,Discharge
S08000028,16,35,1088,3.2169117647058822,Discharge
S08100001,16,33,3169,1.041337961502051,Discharge
S27000001,16,169,827,20.435308343409915,Discharge
S08000015,17,419,16793,2.4950872387304233,Discharge
S08000016,17,139,4829,2.8784427417684824,Discharge
S08000017,17,230,6617,3.4758954208855974,Discharge
S08000018,17,383,10139,3.7774928493934317,Discharge
S08000019,17,303,8586,3.5290006988120197,Discharge
S08000020,17,640,23695,2.7009917704156994,Discharge
S08000021,17,1524,69856,2.1816307833256983,Discharge
S08000022,17,279,10966,2.544227612620828,Discharge
S08000023,17,665,25570,2.6007039499413374,Discharge
S08000024,17,805,31930,2.521139993736298,Discharge
S08000025,17,20,778,2.570694087403599,Discharge
S08000026,17,15,952,1.5756302521008403,Discharge
S08000027,17,615,17103,3.595860375372742,Discharge
S08000028,17,40,1135,3.524229074889868,Discharge
S08100001,17,33,3340,0.9880239520958085,Discharge
S27000001,17,180,1305,13.793103448275861,Discharge
S08000015,18,426,16583,2.5688958572031595,Discharge
S08000016,18,124,4560,2.719298245614035,Discharge
S08000017,18,239,6469,3.6945432060596692,Discharge
S08000018,18,355,10518,3.3751663814413386,Discharge
S08000019,18,274,8670,3.160322952710496,Discharge
S08000020,18,618,23168,2.6674723756906076,Discharge
S08000021,18,1413,67589,2.0905768690171476,Discharge
S08000022,18,239,10964,2.179861364465524,Discharge
S08000023,18,694,24519,2.83045801215384,Discharge
S08000024,18,833,30837,2.7013003859000553,Discharge
S08000025,18,25,770,3.2467532467532463,Discharge
S08000026,18,20,896,2.232142857142857,Discharge
S08000027,18,588,16736,3.5133843212237093,Discharge
S08000028,18,27,1101,2.452316076294278,Discharge
S08100001,18,33,3229,1.0219882316506659,Discharge
S27000001,18,162,1303,12.432847275518036,Discharge
S08000015,19,362,16043,2.256435828710341,Discharge
S08000016,19,100,4370,2.2883295194508007,Discharge
S08000017,19,214,6616,3.2345828295042325,Discharge
S08000018,19,331,11021,3.0033572271118776,Discharge
S08000019,19,252,8671,2.9062391880982585,Discharge
S08000020,19,521,22616,2.303678811460913,Discharge
S08000021,19,1395,66571,2.09550705262051,Discharge
S08000022,19,280,10963,2.554045425522211,Discharge
S08000023,19,605,24185,2.501550547860244,Discharge
S08000024,19,731,31305,2.335090241175531,Discharge
S08000025,19,30,828,3.6231884057971016,Discharge
S08000026,19,23,897,2.564102564102564,Discharge
S08000027,19,603,16487,3.657427063747195,Discharge
S08000028,19,38,1036,3.667953667953668,Discharge
S08100001,19,16,3199,0.5001562988433885,Discharge
S27000001,19,175,1586,11.03404791929382,Discharge
S08000015,20,475,16919,2.8074945327738043,Discharge
S08000016,20,133,4426,3.0049706281066424,Discharge
S08000017,20,254,6687,3.7984148347540008,Discharge
S08000018,20,407,11216,3.6287446504992866,Discharge
S08000019,20,315,9239,3.409459898257387,Discharge
S08000020,20,605,23093,2.6198415104144113,Discharge
S08000021,20,1575,68468,2.300344686568908,Discharge
S08000022,20,293,10680,2.743445692883895,Discharge
S08000023,20,754,25237,2.9876768237112175,Discharge
S08000024,20,854,31871,2.6795519437733364,Discharge
S08000025,20,29,764,3.7958115183246073,Discharge
S08000026,20,19,1048,1.8129770992366412,Discharge
S08000027,20,659,16821,3.917721895249985,Discharge
S08000028,20,38,1007,3.7735849056603774,Discharge
S08100001,20,29,3402,0.8524397413286302,Discharge
S27000001,20,181,1957,9.248850281042412,Discharge
S08000015,21,518,16357,3.1668398850644985,Discharge
S08000016,21,129,4288,3.0083955223880596,Discharge
S08000017,21,240,6599,3.636914684043037,Discharge
S08000018,21,398,10903,3.6503714573970467,Discharge
S08000019,21,277,8588,3.2254308337214717,Discharge
S08000020,21,596,22910,2.6014840680925357,Discharge
S08000021,21,1566,66750,2.346067415730337,Discharge
S08000022,21,323,10570,3.0558183538315986,Discharge
S08000023,21,745,24696,3.0166828636216394,Discharge
S08000024,21,867,30737,2.8207046881608484,Discharge
S08000025,21,35,770,4.545454545454546,Discharge
S08000026,21,19,946,2.00845665961945,Discharge
S08000027,21,631,17180,3.6728754365541327,Discharge
S08000028,21,32,1148,2.7874564459930316,Discharge
S08100001,21,24,3372,0.7117437722419928,Discharge
S27000001,21,173,1773,9.75747320924986,Discharge
S08000015,22,427,16315,2.617223414036163,Discharge
S08000016,22,99,4653,2.127659574468085,Discharge
S08000017,22,195,6631,2.940732921128035,Discharge
S08000018,22,347,10977,3.1611551425708297,Discharge
S08000019,22,295,8617,3.4234652431240566,Discharge
S08000020,22,573,22952,2.4965144649703728,Discharge
S08000021,22,1310,68135,1.922653555441403,Discharge
S08000022,22,273,11128,2.453271028037383,Discharge
S08000023,22,659,24669,2.67136892456119,Discharge
S08000024,22,811,31041,2.61267356077446,Discharge
S08000025,22,38,784,4.846938775510204,Discharge
S08000026,22,24,935,2.5668449197860963,Discharge
S08000027,22,547,16907,3.235346306263678,Discharge
S08000028,22,19,1143,1.6622922134733158,Discharge
S08100001,22,23,3442,0.6682161533991865,Discharge
S27000001,22,143,1643,8.703590992087644,Discharge
S08000015,23,423,16500,2.563636363636364,Discharge
S08000016,23,121,4723,2.561930976074529,Discharge
S08000017,23,197,6770,2.909896602658789,Discharge
S08000018,23,322,10817,2.976795784413423,Discharge
S08000019,23,277,8587,3.225806451612903,Discharge
S08000020,23,565,21842,2.58675945426243,Discharge
S08000021,23,1342,69706,1.9252288181792099,Discharge
S08000022,23,297,11145,2.6648721399730824,Discharge
S08000023,23,593,23970,2.4739257405089696,Discharge
S08000024,23,749,30985,2.417298692915927,Discharge
S08000025,23,25,784,3.188775510204082,Discharge
S08000026,23,16,915,1.7486338797814207,Discharge
S08000027,23,543,16491,3.2927051118792066,Discharge
S08000028,23,27,1229,2.196908055329536,Discharge
S08100001,23,19,3324,0.5716004813477737,Discharge
S27000001,23,171,1608,10.634328358208956,Discharge
S08000015,24,483,16471,2.932426689332767,Discharge
S08000016,24,99,4689,2.111324376199616,Discharge
S08000017,24,221,6743,3.277472934895447,Discharge
S08000018,24,373,10855,3.4362045140488253,Discharge
S08000019,24,255,8426,3.0263470211250887,Discharge
S08000020,24,627,21835,2.871536523929471,Discharge
S08000021,24,1452,71088,2.0425388251181635,Discharge
S08000022,24,282,11062,2.549267763514735,Discharge
S08000023,24,666,24782,2.6874344282140266,Discharge
S08000024,24,830,31079,2.6706135976061005,Discharge
S08000025,24,21,832,2.5240384615384617,Discharge
S08000026,24,15,932,1.6094420600858368,Discharge
S08000027,24,558,16330,3.4170238824249846,Discharge
S08000028,24,31,1157,2.679343128781331,Discharge
S08100001,24,40,3682,1.0863661053775122,Discharge
S27000001,24,173,2017,8.57709469509172,Discharge
S08000015,25,463,16711,2.7706301238705047,Discharge
S08000016,25,115,4595,2.50272034820457,Discharge
S08000017,25,222,6981,3.180060163300387,Discharge
S08000018,25,321,10854,2.957435046987286,Discharge
S08000019,25,243,8829,2.7522935779816518,Discharge
S08000020,25,593,21846,2.714455735603772,Discharge
S08000021,25,1420,72280,1.9645821804095187,Discharge
S08000022,25,263,10772,2.4415150389899742,Discharge
S08000023,25,672,24939,2.694574762420306,Discharge
S08000024,25,847,31447,2.6934206760581296,Discharge
S08000025,25,29,884,3.2805429864253397,Discharge
S08000026,25,13,967,1.344364012409514,Discharge
S08000027,25,566,17100,3.3099415204678366,Discharge
S08000028,25,26,1152,2.256944444444444,Discharge
S08100001,25,23,4146,0.5547515677761697,Discharge
S27000001,25,166,2298,7.2236727589208005,Discharge
S08000015,26,420,17089,2.457721341213646,Discharge
S08000016,26,132,4632,2.849740932642487,Discharge
S08000017,26,201,7042,2.854302754899176,Discharge
S08000018,26,311,10741,2.8954473512708314,Discharge
S08000019,26,256,8950,2.8603351955307263,Discharge
S08000020,26,543,21723,2.4996547438199146,Discharge
S08000021,26,1371,71387,1.9205177413254515,Discharge
S08000022,26,247,11066,2.2320621724200254,Discharge
S08000023,26,530,24682,2.147313831942306,Discharge
S08000024,26,790,31231,2.52953795907912,Discharge
S08000025,26,32,830,3.8554216867469884,Discharge
S08000026,26,20,968,2.066115702479339,Discharge
S08000027,26,523,16567,3.156878131224724,Discharge
S08000028,26,30,1110,2.7027027027027026,Discharge
S08100001,26,16,4035,0.3965303593556382,Discharge
S27000001,26,166,1842,9.011943539630836,Discharge
S08000015,27,435,16903,2.5735076613618886,Discharge
S08000016,27,119,4513,2.6368269443828938,Discharge
S08000017,27,200,7079,2.8252578047746857,Discharge
S08000018,27,354,10753,3.2921045289686597,Discharge
S08000019,27,240,8897,2.6975384961222884,Discharge
S08000020,27,593,21975,2.6985210466439136,Discharge
S08000021,27,1337,70173,1.905291208869508,Discharge
S08000022,27,297,10688,2.778817365269461,Discharge
S08000023,27,569,24516,2.320933268069832,Discharge
S08000024,27,809,30834,2.623727054550172,Discharge
S08000025,27,20,811,2.466091245376079,Discharge
S08000026,27,20,928,2.1551724137931036,Discharge
S08000027,27,562,16335,3.4404652586470768,Discharge
S08000028,27,38,1204,3.1561461794019934,Discharge
S08100001,27,22,4208,0.5228136882129277,Discharge
S27000001,27,168,2194,7.657247037374658,Discharge
S08000015,28,451,16963,2.6587278193715735,Discharge
S08000016,28,149,4641,3.2105149752208573,Discharge
S08000017,28,240,7070,3.3946251768033946,Discharge
S08000018,28,392,10765,3.641430562006503,Discharge
S08000019,28,311,8843,3.516906027366278,Discharge
S08000020,28,639,21985,2.9065271776211055,Discharge
S08000021,28,1487,72145,2.0611268972208747,Discharge
S08000022,28,336,10216,3.288958496476116,Discharge
S08000023,28,665,24617,2.701385221594833,Discharge
S08000024,28,871,32192,2.705641153081511,Discharge
S08000025,28,19,778,2.442159383033419,Discharge
S08000026,28,25,945,2.6455026455026456,Discharge
S08000027,28,660,16708,3.9502034953315777,Discharge
S08000028,28,28,1149,2.4369016536118364,Discharge
S08100001,28,24,4363,0.550080220032088,Discharge
S27000001,28,180,2037,8.836524300441827,Discharge
S08000015,29,466,16082,2.8976495460763587,Discharge
S08000016,29,162,4524,3.580901856763926,Discharge
S08000017,29,259,7294,3.5508637236084453,Discharge
S08000018,29,403,10871,3.7071106613926963,Discharge
S08000019,29,312,8929,3.494232276850711,Discharge
S08000020,29,673,23013,2.924434015556425,Discharge
S08000021,29,1638,72063,2.273011115274135,Discharge
S08000022,29,328,10808,3.0347890451517396,Discharge
S08000023,29,675,25517,2.645295293333856,Discharge
S08000024,29,884,31736,2.7854802117469117,Discharge
S08000025,29,30,873,3.436426116838488,Discharge
S08000026,29,11,884,1.244343891402715,Discharge
S08000027,29,640,16178,3.955989615527259,Discharge
S08000028,29,36,1129,3.188662533215235,Discharge
S08100001,29,26,4510,0.5764966740576497,Discharge
S27000001,29,195,2228,8.752244165170557,Discharge
S08000015,30,473,15954,2.9647737244578165,Discharge
S08000016,30,126,4650,2.7096774193548385,Discharge
S08000017,30,200,7098,2.817695125387433,Discharge
S08000018,30,361,10702,3.373201270790507,Discharge
S08000019,30,285,8835,3.225806451612903,Discharge
S08000020,30,579,22969,2.520788889372633,Discharge
S08000021,30,1378,69337,1.9873948973852344,Discharge
S08000022,30,341,11048,3.08653149891383,Discharge
S08000023,30,614,25153,2.441060708464199,Discharge
S08000024,30,760,30904,2.4592285788247477,Discharge
S08000025,30,17,844,2.014218009478673,Discharge
S08000026,30,19,919,2.067464635473341,Discharge
S08000027,30,569,16086,3.537237349247793,Discharge
S08000028,30,31,1115,2.780269058295964,Discharge
S08100001,30,22,4301,0.5115089514066496,Discharge
S27000001,30,164,2114,7.757805108798486,Discharge
S08000015,31,409,16274,2.5132112572201057,Discharge
S08000016,31,122,4570,2.669584245076586,Discharge
S08000017,31,198,7257,2.728400165357586,Discharge
S08000018,31,367,10744,3.4158600148920324,Discharge
S08000019,31,261,8745,2.9845626072041167,Discharge
S08000020,31,534,22345,2.3897963750279705,Discharge
S08000021,31,1251,69929,1.7889573710477769,Discharge
S08000022,31,299,11061,2.7031913931832565,Discharge
S08000023,31,588,25679,2.2898087931773046,Discharge
S08000024,31,746,30361,2.4570995685254107,Discharge
S08000025,31,27,758,3.562005277044855,Discharge
S08000026,31,17,943,1.8027571580063628,Discharge
S08000027,31,566,15992,3.539269634817409,Discharge
S08000028,31,23,1216,1.8914473684210527,Discharge
S08100001,31,23,4518,0.5090748118636566,Discharge
S27000001,31,158,2048,7.71484375,Discharge
S08000015,32,435,16768,2.594227099236641,Discharge
S08000016,32,132,4564,2.892199824715162,Discharge
S08000017,32,227,7132,3.182837913628716,Discharge
S08000018,32,436,10946,3.983190206468116,Discharge
S08000019,32,285,8757,3.254539225762247,Discharge
S08000020,32,597,22842,2.613606514315734,Discharge
S08000021,32,1363,71556,1.9048018335289845,Discharge
S08000022,32,324,10568,3.0658591975775926,Discharge
S08000023,32,637,26408,2.4121478339897,Discharge
S08000024,32,797,30625,2.602448979591837,Discharge
S08000025,32,27,783,3.4482758620689653,Discharge
S08000026,32,14,919,1.5233949945593037,Discharge
S08000027,32,629,16553,3.7999154231861296,Discharge
S08000028,32,32,1187,2.695871946082561,Discharge
S08100001,32,21,4625,0.454054054054054,Discharge
S27000001,32,161,2032,7.923228346456693,Discharge
S08000015,33,469,16852,2.7830524566816996,Discharge
S08000016,33,133,4723,2.8160067753546474,Discharge
S08000017,33,227,7030,3.2290184921763867,Discharge
S08000018,33,427,11296,3.780099150141643,Discharge
S08000019,33,330,8858,3.725445924587943,Discharge
S08000020,33,630,22411,2.811119539511847,Discharge
S08000021,33,1469,71859,2.0442811617194785,Discharge
S08000022,33,348,10807,3.2201350976219114,Discharge
S08000023,33,734,26441,2.7759918308687266,Discharge
S08000024,33,854,30156,2.8319405756731664,Discharge
S08000025,33,24,791,3.034134007585335,Discharge
S08000026,33,18,888,2.027027027027027,Discharge
S08000027,33,599,17123,3.498218770075337,Discharge
S08000028,33,33,1251,2.6378896882494005,Discharge
S08100001,33,19,4828,0.3935376967688484,Discharge
S27000001,33,162,1992,8.132530120481928,Discharge
S08000015,34,396,16774,2.3607964707285083,Discharge
S08000016,34,135,4498,3.001333926189418,Discharge
S08000017,34,206,7473,2.7565903920781483,Discharge
S08000018,34,375,11671,3.2130922800102817,Discharge
S08000019,34,274,8442,3.2456763800047383,Discharge
S08000020,34,544,22498,2.4179927104631522,Discharge
S08000021,34,1260,71079,1.7726754737686237,Discharge
S08000022,34,257,10474,2.453694863471453,Discharge
S08000023,34,619,26590,2.3279428356525007,Discharge
S08000024,34,793,30554,2.595404856974537,Discharge
S08000025,34,15,813,1.8450184501845017,Discharge
S08000026,34,20,978,2.044989775051125,Discharge
S08000027,34,548,16273,3.367541326123026,Discharge
S08000028,34,35,1340,2.6119402985074625,Discharge
S08100001,34,17,5118,0.33216100039077767,Discharge
S27000001,34,173,1177,14.69838572642311,Discharge
S08000015,35,397,16553,2.3983567933305143,Discharge
S08000016,35,125,4149,3.0127741624487827,Discharge
S08000017,35,187,7313,2.557090113496513,Discharge
S08000018,35,379,11456,3.308310055865922,Discharge
S08000019,35,285,8561,3.3290503445859128,Discharge
S08000020,35,511,21595,2.366288492706645,Discharge
S08000021,35,1268,68792,1.8432375857657866,Discharge
S08000022,35,305,10162,3.0013776815587483,Discharge
S08000023,35,587,25945,2.262478319522066,Discharge
S08000024,35,776,29723,2.610772802207045,Discharge
S08000025,35,26,767,3.389830508474576,Discharge
S08000026,35,17,908,1.8722466960352422,Discharge
S08000027,35,530,16078,3.2964299042169425,Discharge
S08000028,35,33,1244,2.652733118971061,Discharge
S08100001,35,26,5048,0.5150554675118859,Discharge
S27000001,35,175,871,20.091848450057405,Discharge
S08000015,36,492,16972,2.8988922931887813,Discharge
S08000016,36,131,4398,2.97862664847658,Discharge
S08000017,36,259,7204,3.5952248750694062,Discharge
S08000018,36,424,11422,3.7121344773244616,Discharge
S08000019,36,346,8898,3.8885142728703084,Discharge
S08000020,36,571,21837,2.614828044145258,Discharge
S08000021,36,1453,69210,2.0994076000577953,Discharge
S08000022,36,334,9710,3.4397528321318225,Discharge
S08000023,36,709,26386,2.6870310012885623,Discharge
S08000024,36,792,29763,2.6610220743876623,Discharge
S08000025,36,24,733,3.2742155525238745,Discharge
S08000026,36,20,878,2.277904328018223,Discharge
S08000027,36,625,16762,3.72867199618184,Discharge
S08000028,36,36,1222,2.9459901800327333,Discharge
S08100001,36,29,4901,0.591715976331361,Discharge
S27000001,36,157,649,24.19106317411402,Discharge
S08000015,37,477,17161,2.7795583007983216,Discharge
S08000016,37,134,4103,3.265902997806483,Discharge
S08000017,37,259,7415,3.4929197572488198,Discharge
S08000018,37,432,11529,3.747072599531616,Discharge
S08000019,37,296,9203,3.216342497011844,Discharge
S08000020,37,632,21226,2.9774804485065487,Discharge
S08000021,37,1437,68125,2.1093577981651377,Discharge
S08000022,37,324,9722,3.3326476033737915,Discharge
S08000023,37,716,26530,2.6988315114964188,Discharge
S08000024,37,811,29705,2.7301801043595355,Discharge
S08000025,37,34,742,4.5822102425876015,Discharge
S08000026,37,12,917,1.3086150490730644,Discharge
S08000027,37,583,16572,3.5179821385469467,Discharge
S08000028,37,28,1267,2.209944751381215,Discharge
S08100001,37,17,5133,0.3311903370348724,Discharge
S27000001,37,163,1541,10.577547047371837,Discharge
S08000015,38,385,16671,2.30939955611541,Discharge
S08000016,38,124,4256,2.913533834586466,Discharge
S08000017,38,200,7214,2.772387025228722,Discharge
S08000018,38,400,11957,3.3453207326252405,Discharge
S08000019,38,271,9002,3.010442123972451,Discharge
S08000020,38,540,21218,2.545008954661137,Discharge
S08000021,38,1285,65022,1.9762541908892377,Discharge
S08000022,38,259,9868,2.624645318200243,Discharge
S08000023,38,608,26431,2.3003291589421515,Discharge
S08000024,38,748,30112,2.484059511158342,Discharge
S08000025,38,30,740,4.054054054054054,Discharge
S08000026,38,8,961,0.8324661810613945,Discharge
S08000027,38,573,16176,3.542284866468843,Discharge
S08000028,38,31,1255,2.4701195219123506,Discharge
S08100001,38,24,5008,0.4792332268370607,Discharge
S27000001,38,133,1027,12.950340798442065,Discharge
S08000015,39,403,16805,2.3980958048199943,Discharge
S08000016,39,110,4076,2.6987242394504416,Discharge
S08000017,39,223,6984,3.193012600229095,Discharge
S08000018,39,348,11884,2.92830696735106,Discharge
S08000019,39,290,8614,3.366612491293244,Discharge
S08000020,39,558,20660,2.700871248789932,Discharge
S08000021,39,1218,64898,1.8767912724583193,Discharge
S08000022,39,325,10563,3.0767774306541704,Discharge
S08000023,39,595,25881,2.298983810517368,Discharge
S08000024,39,811,29649,2.7353367735842693,Discharge
S08000025,39,24,693,3.463203463203463,Discharge
S08000026,39,10,955,1.0471204188481675,Discharge
S08000027,39,542,15890,3.4109502831969793,Discharge
S08000028,39,32,1195,2.6778242677824267,Discharge
S08100001,39,24,5256,0.45662100456621,Discharge
S27000001,39,85,557,15.260323159784562,Discharge
S08000015,40,517,17609,2.935998637060594,Discharge
S08000016,40,151,4225,3.57396449704142,Discharge
S08000017,40,253,6825,3.7069597069597067,Discharge
S08000018,40,409,12361,3.308793786910444,Discharge
S08000019,40,399,9081,4.3937892302609844,Discharge
S08000020,40,623,20526,3.0351749001266684,Discharge
S08000021,40,1553,67151,2.312698247233846,Discharge
S08000022,40,313,10317,3.033827663080353,Discharge
S08000023,40,734,26915,2.727103845439346,Discharge
S08000024,40,847,30418,2.7845354724176477,Discharge
S08000025,40,35,802,4.364089775561098,Discharge
S08000026,40,12,911,1.3172338090010975,Discharge
S08000027,40,645,15956,4.042366507896715,Discharge
S08000028,40,36,1242,2.898550724637681,Discharge
S08100001,40,24,5361,0.44767767207610526,Discharge
S27000001,40,111,1019,10.893032384690873,Discharge
S08000015,41,498,16879,2.950411754250844,Discharge
S08000016,41,141,3887,3.627476202727039,Discharge
S08000017,41,258,7130,3.6185133239831697,Discharge
S08000018,41,364,11822,3.0790052444594824,Discharge
S08000019,41,368,8595,4.281559045956952,Discharge
S08000020,41,635,20744,3.0611261087543387,Discharge
S08000021,41,1248,65264,1.9122333905368962,Discharge
S08000022,41,298,9971,2.9886671346906026,Discharge
S08000023,41,697,26445,2.635658914728682,Discharge
S08000024,41,679,28884,2.350782440105249,Discharge
S08000025,41,18,840,2.142857142857143,Discharge
S08000026,41,20,853,2.3446658851113718,Discharge
S08000027,41,583,15442,3.7754176920088067,Discharge
S08000028,41,31,1278,2.4256651017214397,Discharge
S08100001,41,24,5285,0.4541154210028382,Discharge
S27000001,41,43,1740,2.471264367816092,Discharge
Scotland,1,15003,5202900,2.883584154990486,Population
Scotland,2,13377,5202900,2.571066136193277,Population
Scotland,3,12626,5202900,2.426723558015722,Population
Scotland,4,14632,5202900,2.812277768167753,Population
Scotland,5,14687,5231900,2.807201972514765,Population
Scotland,6,12802,5231900,2.44691221162484,Population
Scotland,7,12431,5231900,2.3760010703568493,Population
Scotland,8,14010,5231900,2.677803474837057,Population
Scotland,9,14518,5262200,2.7589221238265362,Population
Scotland,10,12791,5262200,2.43073239329558,Population
Scotland,11,12522,5262200,2.3796130895823038,Population
Scotland,12,14135,5262200,2.6861388772756642,Population
Scotland,13,14351,5299900,2.7077869393762146,Population
Scotland,14,12949,5299900,2.443253646295213,Population
Scotland,15,12648,5299900,2.386460121889092,Population
Scotland,16,13815,5299900,2.6066529557161457,Population
Scotland,17,14132,5313600,2.659590484793737,Population
Scotland,18,13641,5313600,2.567186088527552,Population
Scotland,19,12927,5313600,2.432813911472448,Population
Scotland,20,14323,5313600,2.695535983137609,Population
Scotland,21,15165,5327700,2.846444056534715,Population
Scotland,22,13519,5327700,2.537492726692569,Population
Scotland,23,12267,5327700,2.302494509826004,Population
Scotland,24,13603,5327700,2.5532593802203576,Population
Scotland,25,13879,5347600,2.595369885556137,Population
Scotland,26,12838,5347600,2.400703119156257,Population
Scotland,27,12955,5347600,2.4225820929014885,Population
Scotland,28,14640,5347600,2.7376767147879426,Population
Scotland,29,16403,5373e3,3.0528568769774798,Population
Scotland,30,13850,5373e3,2.577703331472176,Population
Scotland,31,13061,5373e3,2.4308579936720642,Population
Scotland,32,14159,5373e3,2.635213102549786,Population
Scotland,33,15484,5404700,2.8649138712601996,Population
Scotland,34,13378,5404700,2.475253020519178,Population
Scotland,35,13150,5404700,2.433067515310748,Population
Scotland,36,14893,5404700,2.7555646011804544,Population
Scotland,37,15380,5425998,2.8345015976784365,Population
Scotland,38,13826,5425998,2.5481026716191195,Population
Scotland,39,13308,5425998,2.452636362932681,Population
Scotland,40,15999,5425998,2.9485819935797988,Population
Scotland,41,17134,5449080,3.1443840061074533,Population
Scotland,42,13378,5449080,2.455093336856864,Population
Scotland,43,438,5449080,0.08038054130238499,Population
S08000015,1,1132,372110,3.0421112036763325,Population
S08000016,1,332,113360,2.928722653493296,Population
S08000017,1,515,151010,3.4103701741606516,Population
S08000018,1,1110,360050,3.0829051520622133,Population
S08000019,1,784,293020,2.6755852842809364,Population
S08000020,1,1434,553690,2.589896873701891,Population
S08000021,1,3458,1116840,3.0962358081730597,Population
S08000022,1,867,316890,2.7359651614124774,Population
S08000023,1,1892,644610,2.935108049828578,Population
S08000024,1,1989,808910,2.4588643977698386,Population
S08000025,1,56,20740,2.700096432015429,Population
S08000026,1,58,22480,2.580071174377224,Population
S08000027,1,1196,401910,2.9757905998855465,Population
S08000028,1,102,27280,3.7390029325513194,Population
S08200003,1,78,NA,NA,Population
S08000015,2,1060,372110,2.8486200317110533,Population
S08000016,2,286,113360,2.522935779816514,Population
S08000017,2,408,151010,2.7018078272962054,Population
S08000018,2,897,360050,2.491320649909735,Population
S08000019,2,693,293020,2.365026278069756,Population
S08000020,2,1278,553690,2.3081507702866224,Population
S08000021,2,3037,1116840,2.719279395437126,Population
S08000022,2,837,316890,2.6412950866231184,Population
S08000023,2,1634,644610,2.5348660430337726,Population
S08000024,2,1857,808910,2.2956818434683712,Population
S08000025,2,51,20740,2.459016393442623,Population
S08000026,2,44,22480,1.9572953736654806,Population
S08000027,2,1128,401910,2.8065984921997464,Population
S08000028,2,84,27280,3.079178885630499,Population
S08200003,2,83,NA,NA,Population
S08000015,3,1042,372110,2.8002472387197335,Population
S08000016,3,292,113360,2.575864502470007,Population
S08000017,3,364,151010,2.4104363949407324,Population
S08000018,3,870,360050,2.4163310651298433,Population
S08000019,3,643,293020,2.1943894614702066,Population
S08000020,3,1195,553690,2.158247394751576,Population
S08000021,3,2911,1116840,2.606461086637298,Population
S08000022,3,772,316890,2.436176591246174,Population
S08000023,3,1492,644610,2.314577806735856,Population
S08000024,3,1686,808910,2.084286261759652,Population
S08000025,3,55,20740,2.651880424300868,Population
S08000026,3,58,22480,2.580071174377224,Population
S08000027,3,1068,401910,2.6573113383593343,Population
S08000028,3,70,27280,2.565982404692082,Population
S08200003,3,108,NA,NA,Population
S08000015,4,1138,372110,3.0582354680067723,Population
S08000016,4,305,113360,2.690543401552576,Population
S08000017,4,478,151010,3.165353287861731,Population
S08000018,4,1017,360050,2.8246076933759197,Population
S08000019,4,826,293020,2.818920210224558,Population
S08000020,4,1360,553690,2.4562480810561866,Population
S08000021,4,3409,1116840,3.0523620214175713,Population
S08000022,4,921,316890,2.9063712960333237,Population
S08000023,4,1770,644610,2.745846325685298,Population
S08000024,4,1995,808910,2.4662817866017233,Population
S08000025,4,57,20740,2.7483124397299905,Population
S08000026,4,52,22480,2.3131672597864767,Population
S08000027,4,1133,401910,2.8190390883531142,Population
S08000028,4,90,27280,3.2991202346041058,Population
S08200003,4,81,NA,NA,Population
S08000015,5,1229,372430,3.2999489837016354,Population
